date,station_id,dN,dE,dU,skt,sp,src,ssr,stl1,swvl1,tp
12/5/2017,P239,0.10984,-0.09382,0.00065,279.72638,100625.12,3.85E-08,1988020,281.1825,0.22634357,1.27E-07
12/6/2017,P239,0.10976,-0.09429,-0.00249,280.09415,100825.96,1.47E-08,1959119.5,281.3599,0.22058845,1.79E-07
12/7/2017,P239,0.10999,-0.09405,-0.00238,281.12177,101077.79,6.07E-08,1965175,281.9478,0.21461911,3.41E-07
12/8/2017,P239,0.10996,-0.09395,-0.00173,281.5396,101335.09,1.51E-07,1934315.1,282.34995,0.20913322,5.15E-07
12/9/2017,P239,0.1099,-0.09412,-0.00091,282.27753,101030.31,-3.23E-20,1895938.9,282.9309,0.20386197,3.55E-08
12/10/2017,P239,0.10968,-0.09399,-0.00328,282.28577,100850.555,1.88E-08,1931394.1,283.01663,0.19872753,3.55E-08
12/11/2017,P239,0.10991,-0.09427,-0.0015,282.84946,100816.26,1.81E-07,1848730.9,283.42685,0.1940673,5.68E-07
12/12/2017,P239,0.10984,-0.0937,-0.00204,282.27316,100940.086,2.00E-07,1913978.6,283.122,0.19009686,8.42E-07
12/13/2017,P239,0.11005,-0.09458,-0.00052,281.57602,100487.836,4.35E-08,1937466.1,282.6038,0.18616605,2.53E-07
12/14/2017,P239,0.10978,-0.09514,0.00141,281.65973,100232.52,2.49E-07,1896800.5,282.53226,0.18288846,1.04E-06
12/15/2017,P239,0.10977,-0.09457,-0.00237,282.09674,100442.75,-2.92E-20,1712793.6,282.84302,0.17991282,7.22E-08
12/16/2017,P239,0.10874,-0.09495,0.00531,282.28024,99802.37,7.27E-06,1731555.6,283.06302,0.177716,2.18E-07
12/17/2017,P239,0.10999,-0.09507,0.00579,281.07468,99833.805,1.62E-07,1828976.1,282.15793,0.17428958,7.87E-07
12/18/2017,P239,0.11044,-0.0947,0.00046,280.6999,100442.695,8.58E-08,1806322.6,281.67334,0.17190717,3.73E-07
12/19/2017,P239,0.10981,-0.09445,-0.00017,280.95926,100574.66,8.94E-08,1728407.4,281.8409,0.17002296,3.21E-07
12/20/2017,P239,0.10907,-0.09445,-0.00021,283.5654,100562.29,5.73E-05,1689641.6,283.81763,0.1713789,0.000325079
12/21/2017,P239,0.11004,-0.09472,0.00046,278.54947,100689.03,5.17E-06,1841142.6,280.40744,0.17298894,2.92E-05
12/22/2017,P239,0.10987,-0.09438,0.00238,277.40393,100915.9,3.29E-07,1700755.6,279.09415,0.17114437,6.79E-07
12/23/2017,P239,0.11077,-0.09465,0.00135,280.02878,100872.836,2.59E-07,1611070.9,280.57483,0.16956688,8.92E-07
12/24/2017,P239,0.11047,-0.09455,0.00192,280.5684,100622.04,2.86E-08,1114023.9,281.23785,0.16807319,1.07E-07
12/25/2017,P239,0.11108,-0.09496,0.00243,282.5579,100538.85,1.40E-07,1175747.9,282.58188,0.1670193,6.61E-07
12/26/2017,P239,0.11049,-0.09461,-0.00342,284.42163,100552.086,1.42E-07,1637388.5,284.1187,0.16512935,3.43E-07
12/27/2017,P239,0.11105,-0.0944,-0.00473,281.79346,100797.47,7.51E-07,1804019,282.75986,0.16346496,9.91E-07
12/28/2017,P239,0.11113,-0.09473,0.00215,282.0924,100747.23,6.83E-06,1799364.9,282.76855,0.16223006,1.07E-07
12/29/2017,P239,0.11105,-0.09522,0.00135,283.2485,100538.5,4.41E-06,1796636.4,283.5402,0.16081698,1.81E-07
12/30/2017,P239,0.11118,-0.09512,0.00072,283.14493,100349.46,2.46E-07,1691557.1,283.61514,0.15947102,3.91E-07
12/31/2017,P239,0.11127,-0.09544,-0.00024,283.409,100166.9,2.20E-07,1548847.6,283.8136,0.15841477,3.55E-08
1/1/2018,P239,0.11166,-0.09588,-0.00153,283.08682,100541.22,9.86E-06,2423844,283.6164,0.15761837,4.63E-06
1/2/2018,P239,0.11157,-0.09605,-0.00341,284.79587,100519.336,1.97E-07,2407675.2,284.85587,0.15657721,7.40E-07
1/3/2018,P239,0.11077,-0.09641,-0.00093,282.88528,100236.375,1.90E-05,2484162.2,283.75333,0.15655273,7.65E-05
1/4/2018,P239,0.11068,-0.09544,0.00527,285.6483,100182.48,0.000195069,2402966.2,285.21848,0.18778835,0.001999319
1/5/2018,P239,0.11117,-0.09506,-0.00084,286.5703,100525.81,7.72E-05,2554901.2,286.32974,0.1989582,0.000327707
1/6/2018,P239,0.11132,-0.09628,0.00208,287.8256,100637.76,0.000189943,2714966.2,287.45087,0.22072627,0.001887644
1/7/2018,P239,0.11176,-0.09615,-0.00119,282.9328,100452.49,9.93E-06,2776926,284.26514,0.22960968,0.000123436
1/8/2018,P239,0.11101,-0.0958,0.00418,284.83884,99754.23,0.000172566,2784714.5,285.1777,0.28344646,0.00480132
1/9/2018,P239,0.11012,-0.09716,0.00606,286.13928,98725.34,0.000322074,2827540,285.96326,0.42028186,0.018564979
1/10/2018,P239,0.11053,-0.09781,0.00132,282.7488,100055.99,0.000215644,2841806.8,284.08252,0.40114334,0.002350706
1/11/2018,P239,0.11128,-0.09622,0.0039,284.21384,100839.805,3.28E-05,2789043.5,284.34482,0.3790063,6.77E-05
1/12/2018,P239,0.11177,-0.09598,-0.00256,283.17972,101027.586,1.93E-05,2580547.8,283.9783,0.3656261,1.97E-06
1/13/2018,P239,0.11207,-0.09544,-0.00611,282.98755,100772.43,3.04E-05,2673144.8,283.81287,0.3547245,1.18E-06
1/14/2018,P239,0.11163,-0.0963,-0.00376,284.36798,100486.164,2.17E-05,2855652.8,284.54187,0.34586743,1.41E-07
1/15/2018,P239,0.11147,-0.09632,-0.00594,284.8678,100352.336,8.11E-06,3022593.2,285.16193,0.3381544,4.11E-06
1/16/2018,P239,0.11236,-0.09574,-0.00414,284.99368,100599.65,5.80E-05,3181942,285.2091,0.3337455,0.000203184
1/17/2018,P239,0.11237,-0.09643,-0.0041,286.03683,100723.53,6.77E-05,3196579,286.04404,0.33189794,0.000218889
1/18/2018,P239,0.1125,-0.09706,-0.00173,284.40967,100461.54,1.67E-05,2679239.5,285.1942,0.3261069,1.80E-05
1/19/2018,P239,0.11156,-0.09741,-0.0003,284.90924,100284.62,0.00019173,2755160.8,285.46545,0.33295995,0.001227747
1/20/2018,P239,0.11266,-0.09719,0.00029,280.0044,100330.59,1.72E-05,3247065.2,282.07703,0.32789242,8.03E-05
1/21/2018,P239,0.11256,-0.09623,0.0016,279.37637,100944.81,8.57E-06,3307569,280.95944,0.318981,5.59E-07
1/22/2018,P239,0.11198,-0.09716,-0.00307,282.14835,101118.52,0.000145989,3010049,282.58188,0.3202576,0.000768666
1/23/2018,P239,0.11257,-0.09644,-0.00083,281.58423,100889.15,5.62E-05,3204667.2,282.33603,0.3305811,0.000108251
1/24/2018,P239,0.11253,-0.09676,0.00096,280.27438,100468.26,1.51E-05,3548201.2,281.5421,0.32094046,7.88E-07
1/25/2018,P239,0.11299,-0.09735,0.00214,282.5245,100262.54,0.000237512,3110943,283.01224,0.34355867,0.002757835
1/26/2018,P239,0.11363,-0.0965,-0.00387,280.47144,100877.09,3.02E-05,1899325.9,281.55838,0.3407975,0.000207893
1/27/2018,P239,0.11344,-0.09663,-0.00383,280.5091,101237.4,6.16E-06,3014216.8,281.45673,0.3269121,2.04E-06
1/28/2018,P239,0.11369,-0.09692,-0.00812,282.1743,101124.97,1.31E-05,3441956.2,282.52493,0.3156438,4.97E-07
1/29/2018,P239,0.11328,-0.09657,-0.0052,283.54794,100790.125,4.57E-06,1723698,283.65082,0.30618495,7.18E-08
1/30/2018,P239,0.11411,-0.09694,-0.00384,284.4109,100449.96,1.84E-06,1956087,284.30368,0.30010712,2.88E-07
1/31/2018,P239,0.11387,-0.09694,-2.00E-05,284.61295,100227.69,7.84E-06,2794254.2,284.78653,0.29209518,1.25E-07
2/1/2018,P239,0.11392,-0.09747,-0.00109,284.9766,100236.69,7.50E-08,3191391.8,285.07852,0.2842044,3.93E-07
2/2/2018,P239,0.11379,-0.0978,-0.00292,285.77585,100434.66,6.34E-07,3866221,285.7396,0.27659464,5.06E-07
2/3/2018,P239,0.115,-0.09694,-0.00461,286.45496,100419.75,5.64E-06,3942712,286.32095,0.26974458,5.43E-08
2/4/2018,P239,0.11396,-0.09677,0.00038,286.7098,100294.79,7.23E-06,3200665.8,286.69162,0.2630074,0
2/5/2018,P239,0.11446,-0.09777,0.00148,286.72226,100120.945,7.27E-06,3344718,286.70862,0.25769058,6.59E-07
2/6/2018,P239,0.11466,-0.09795,-0.00043,286.5455,100030,1.60E-06,3295432.8,286.75647,0.2515985,3.58E-07
2/7/2018,P239,0.11405,-0.09682,-0.00172,285.58557,100530.586,-3.11E-20,2364170.8,286.05045,0.24441475,1.81E-08
2/8/2018,P239,0.11492,-0.09691,-0.0037,286.5426,100694.02,2.09E-06,2850897.8,286.59427,0.23810934,6.80E-07
2/9/2018,P239,0.11407,-0.09679,0.00095,287.2412,100266.97,8.69E-09,3526267.2,287.1749,0.23231058,5.36E-08
2/10/2018,P239,0.11441,-0.09724,0.00181,286.6744,99848.35,7.08E-06,1363434.6,287.05237,0.2266801,0
2/11/2018,P239,0.11445,-0.09737,0.00149,283.81442,99729.75,1.52E-07,1369089.2,285.1239,0.22152008,5.72E-07
2/12/2018,P239,0.11463,-0.0977,-0.00156,282.90256,99496.69,1.30E-05,2969712.2,284.11014,0.2186569,6.94E-05
2/13/2018,P239,0.11496,-0.09708,-0.00378,281.76593,100043.96,4.00E-06,2249697.2,282.93408,0.21734232,1.81E-05
2/14/2018,P239,0.11486,-0.09663,0.00191,282.9039,100535.81,2.84E-07,3278207.8,283.54642,0.21334316,1.91E-06
2/15/2018,P239,0.11468,-0.09713,-0.00163,282.94556,100638.28,5.94E-06,3670464.8,283.6988,0.20916556,9.98E-07
2/16/2018,P239,0.11475,-0.09705,0.00135,282.3505,100794.21,1.12E-07,3768805,283.21576,0.20441063,5.70E-07
2/17/2018,P239,0.11479,-0.09742,0.00125,283.91464,100490.34,5.27E-08,2269307.5,284.22455,0.19991517,6.10E-07
2/18/2018,P239,0.11482,-0.09818,0.00661,283.9668,100065.79,8.20E-06,1575055.6,284.7069,0.19586247,5.59E-06
2/19/2018,P239,0.11278,-0.09805,0.00535,281.079,99866.18,7.99E-06,1291591,282.57013,0.19378985,4.58E-05
2/20/2018,P239,0.11443,-0.09816,-0.00091,278.95102,100449.875,2.60E-06,3941286.2,280.69836,0.19445275,2.16E-05
2/21/2018,P239,0.11597,-0.09779,-0.00194,280.10443,100584.914,3.08E-06,4069092,281.1142,0.19160253,3.56E-06
2/22/2018,P239,0.1143,-0.0979,-0.00213,279.80643,100658.93,2.32E-05,4241351,281.0979,0.18941422,7.41E-05
2/23/2018,P239,0.1145,-0.09842,0.00215,279.40616,100844.03,2.75E-05,4731305,280.60257,0.195216,0.000140229
2/24/2018,P239,0.11539,-0.09809,0.0002,278.84482,101236.24,1.56E-06,4990212,280.07773,0.19127779,4.56E-06
2/25/2018,P239,0.11647,-0.09817,0.00192,282.00772,100996.43,4.83E-06,4979408,282.10654,0.18840162,5.31E-07
2/26/2018,P239,0.11467,-0.09837,0.00308,279.86356,100389,0.000123673,5026794.5,281.36356,0.20153598,0.001349049
2/27/2018,P239,0.11461,-0.0985,0.00595,280.001,99773.74,0.000165774,4977605.5,280.64685,0.26914063,0.001657924
2/28/2018,P239,0.11482,-0.09838,0.00283,279.65787,100459.94,3.83E-06,4578187.5,280.69223,0.2646326,9.29E-05
3/1/2018,P239,0.11389,-0.10095,-0.00116,282.68634,100133.945,0.000248597,5020824,282.7702,0.31472304,0.005226899
3/2/2018,P239,0.1134,-0.0987,-0.0032,282.47513,99773.875,0.000332782,5803343.5,282.8616,0.38931346,0.007741051
3/3/2018,P239,0.11337,-0.09833,-0.00172,281.02078,99954.77,0.000311932,6116188,282.16287,0.39965034,0.005303249
3/4/2018,P239,0.11434,-0.09837,-0.00175,279.8389,100615.6,0.000161961,6334975.5,281.07333,0.38500893,0.000801487
3/5/2018,P239,0.11509,-0.09737,-0.00092,280.23788,100906.336,5.26E-06,5579339.5,281.12277,0.3561938,1.89E-05
3/6/2018,P239,0.11467,-0.09833,0.00186,282.90106,100426.18,1.24E-06,5529222.5,282.85016,0.33764803,1.78E-08
3/7/2018,P239,0.11549,-0.09882,0.00154,284.95944,100126.54,1.22E-06,6151594,284.58398,0.32358146,3.55E-06
3/8/2018,P239,0.11605,-0.09853,0.00415,286.01132,100286.52,4.03E-07,6414818,285.5903,0.31242654,1.51E-06
3/9/2018,P239,0.11687,-0.09937,0.00654,287.0091,100128.27,1.76E-05,5784094.5,286.70358,0.30390382,4.87E-05
3/10/2018,P239,0.11494,-0.09883,0.0031,285.31357,99863.71,2.12E-05,5759461.5,285.79495,0.29688907,7.26E-05
3/11/2018,P239,0.11559,-0.09877,0.00023,285.22086,100054.16,0.000215259,6268216.5,285.30872,0.30207115,0.000255884
3/12/2018,P239,0.11625,-0.09941,-0.00368,287.88876,100210.38,9.03E-06,6813989.5,287.33023,0.29089978,2.91E-05
3/13/2018,P239,0.1139,-0.09991,0.01076,287.45383,99839.4,0.000360954,6505844,287.6018,0.31509057,0.002496786
3/14/2018,P239,0.11585,-0.10024,-0.00018,282.9966,99926.09,0.000311883,6003253.5,284.57935,0.37529233,0.00289579
3/15/2018,P239,0.11516,-0.10017,0.00376,280.74875,100085.32,5.58E-05,5275612,282.26364,0.37813517,0.000436796
3/16/2018,P239,0.11462,-0.10161,0.0016,282.4191,99812.44,0.000364354,5317864.5,283.18958,0.4072286,0.006683645
3/17/2018,P239,0.11423,-0.10054,-0.00149,281.19608,99919.15,0.000109891,5977695.5,282.30902,0.39655986,0.001126708
3/18/2018,P239,0.11541,-0.0993,-0.00113,280.68564,100388.336,8.72E-05,5586846.5,281.80652,0.3832078,0.000238554
3/19/2018,P239,0.11572,-0.09928,0.0003,282.60715,100426.87,5.52E-06,5686772.5,282.94324,0.3612775,5.94E-06
3/20/2018,P239,0.1174,-0.09928,-0.00636,283.59683,100059.66,0.000159614,5723742.5,284.1089,0.36288777,0.001861882
3/21/2018,P239,0.1154,-0.09901,0.00421,285.57562,99557.52,0.000352948,4983641.5,284.97903,0.41677594,0.00424281
3/22/2018,P239,0.11599,-0.10099,0.00186,287.13492,99461.625,0.000353315,5260080.5,286.7111,0.42740038,0.013305725
3/23/2018,P239,0.11616,-0.09902,-0.00265,282.1094,100487.75,7.13E-06,5247259,283.4384,0.4056972,0.00106705
3/24/2018,P239,0.1157,-0.09935,-0.00265,282.40652,100345.46,2.52E-05,5406527,283.4636,0.38478994,0.000199415
3/25/2018,P239,0.1161,-0.10034,-0.00187,281.64645,100382.12,3.14E-05,3948441,282.77786,0.3768514,0.000301821
3/26/2018,P239,0.11629,-0.10141,-0.00284,282.15146,100477.54,1.05E-05,3240652.2,282.85397,0.36926898,6.49E-05
3/27/2018,P239,0.11731,-0.09941,-0.00191,284.2778,100645.27,6.04E-06,5594866.5,284.28525,0.34995648,1.09E-06
3/28/2018,P239,0.11694,-0.099,-0.00566,287.44162,100495.1,8.21E-06,7028919.5,286.66956,0.33442476,7.18E-08
3/29/2018,P239,0.11727,-0.09975,-0.00566,289.73026,100254.945,5.43E-06,6983438.5,288.7344,0.3205144,7.86E-07
3/30/2018,P239,0.11707,-0.09956,-0.00382,290.79016,100173.81,6.48E-06,6078458.5,289.93808,0.30676994,2.87E-07
3/31/2018,P239,0.11699,-0.10085,-0.00313,290.7299,100090.87,6.39E-06,6242808.5,290.2981,0.2946064,5.88E-07
4/1/2018,P239,0.117,-0.10047,-0.00103,288.55347,99891.84,8.87E-06,4802480,288.9891,0.2845413,2.92E-06
4/2/2018,P239,0.11674,-0.10079,0.00121,287.23575,99678.82,6.38E-06,4743679.5,287.95505,0.2748429,1.48E-05
4/3/2018,P239,0.11789,-0.10031,-0.00223,287.48672,99825.46,7.28E-06,5227057,287.76257,0.26714817,1.44E-06
4/4/2018,P239,0.11763,-0.10061,0.00237,287.94748,100125.63,6.00E-06,5049960.5,288.2082,0.25734887,3.55E-07
4/5/2018,P239,0.11736,-0.09998,-0.00625,287.0431,100253.74,2.63E-06,3738794.8,287.66907,0.24885835,7.10E-08
4/6/2018,P239,0.11605,-0.10028,0.0031,286.9102,100066.75,0.000207348,1630137.5,287.327,0.25729755,0.001190638
4/7/2018,P239,0.11471,-0.10303,0.00342,289.33945,99858.98,0.000303807,2122698.2,288.66147,0.36479047,0.008137374
4/8/2018,P239,0.11799,-0.10041,-0.00513,286.5536,100448.164,1.14E-05,4946339,287.27612,0.35908285,0.00055136
4/9/2018,P239,0.11762,-0.09984,-0.00179,287.73587,100263.46,3.21E-06,5521562.5,287.84482,0.3267332,6.01E-07
4/10/2018,P239,0.11606,-0.10099,-0.00264,290.88742,100108.77,1.28E-05,4901691.5,290.29977,0.30380467,3.45E-05
4/11/2018,P239,0.11806,-0.10203,0.00312,287.52692,100188.055,8.88E-06,4172146,288.4266,0.28902414,3.79E-05
4/12/2018,P239,0.12018,-0.10297,-0.00712,284.6276,100466.82,0.000148581,4721234.5,286.2467,0.28956443,0.001319326
4/13/2018,P239,0.11796,-0.10014,-0.00055,285.46387,101112.28,4.35E-06,5388370,286.0309,0.28152856,8.13E-05
4/14/2018,P239,0.11717,-0.10059,-0.00386,288.75424,100947.47,1.11E-06,5779202,288.35336,0.2655663,7.14E-08
4/15/2018,P239,0.11669,-0.10075,0.00418,289.4415,100183.5,1.94E-06,5821091.5,289.5535,0.25118965,6.22E-07
4/16/2018,P239,0.11621,-0.10174,0.00211,284.44763,99946.91,0.000163284,4757076.5,286.51578,0.25419787,0.001421199
4/17/2018,P239,0.11725,-0.1014,-0.00455,284.4784,100651.375,1.63E-05,5469304.5,285.37988,0.2732262,0.00032187
4/18/2018,P239,0.11706,-0.10109,-0.00202,285.28842,100414.96,1.07E-06,4738568.5,286.09085,0.2591233,6.71E-06
4/19/2018,P239,0.11774,-0.10093,-0.00323,284.1862,100162.26,9.56E-05,5145964.5,285.2492,0.2536209,0.000463807
4/20/2018,P239,0.11773,-0.10172,-0.00213,287.37335,100460.21,1.05E-05,5916415.5,287.13843,0.24774043,4.55E-05
4/21/2018,P239,0.11865,-0.10061,-0.00356,289.67087,100424.02,6.84E-06,5987407.5,289.14975,0.23480241,6.58E-07
4/22/2018,P239,0.11782,-0.1015,-0.00312,292.3466,99966.87,4.31E-06,6123688,291.43243,0.22165237,5.31E-08
4/23/2018,P239,0.11854,-0.10125,-0.00398,292.0544,99831.71,2.62E-06,6238494,291.77087,0.2097317,0
4/24/2018,P239,0.11791,-0.10214,-0.00192,290.943,99973.48,2.97E-06,6048401.5,291.17752,0.19960605,6.87E-06
4/25/2018,P239,0.11898,-0.10195,-0.00196,290.36838,100085.44,2.30E-06,5996247.5,290.7338,0.19152693,3.67E-06
4/26/2018,P239,0.11879,-0.10279,-0.00278,289.1185,100078.086,7.72E-07,5687670,289.87534,0.1848793,2.01E-06
4/27/2018,P239,0.11846,-0.10105,-0.00065,288.4078,100203.98,1.30E-07,5760483.5,289.19275,0.17974742,1.16E-06
4/28/2018,P239,0.11911,-0.10131,-0.00564,287.07205,100267.69,8.54E-06,5331001.5,288.11948,0.17643116,3.56E-05
4/29/2018,P239,0.11853,-0.10209,-0.00187,286.7549,100198.086,8.87E-06,4290970.5,287.68176,0.175565,9.68E-05
4/30/2018,P239,0.1184,-0.10173,-0.00086,286.02478,100143.586,6.06E-06,3887761.2,286.8631,0.17712289,2.79E-05
5/1/2018,P239,0.11933,-0.10283,-0.00505,287.0022,99647.914,8.29E-06,6825098.5,287.33865,0.1753003,2.30E-05
5/2/2018,P239,0.1183,-0.103,0.00218,288.8735,99726.805,4.63E-06,7248974,288.8857,0.17438902,1.59E-05
5/3/2018,P239,0.11893,-0.10243,-0.00392,288.81232,100497.54,4.29E-06,7304324,289.16504,0.16978274,4.68E-07
5/4/2018,P239,0.11953,-0.10225,-0.00364,291.87265,100644.71,3.76E-06,7325410.5,291.23672,0.1653729,6.20E-07
5/5/2018,P239,0.11943,-0.10122,-0.006,292.52396,100241.79,7.41E-07,6752302.5,292.31625,0.16052009,9.66E-07
5/6/2018,P239,0.11935,-0.10229,0.00042,290.45334,100142.65,3.50E-07,6041898,290.97018,0.157771,2.63E-06
5/7/2018,P239,0.11918,-0.10264,-0.00144,291.07236,100320.56,2.47E-06,6277642,291.2678,0.1549531,2.48E-07
5/8/2018,P239,0.11983,-0.10261,-0.005,291.09482,100223.98,3.22E-06,7124631.5,291.46744,0.15230437,7.38E-07
5/9/2018,P239,0.11986,-0.10295,-0.00309,291.76364,100227.71,2.31E-06,6437107.5,291.92715,0.15042606,9.16E-06
5/10/2018,P239,0.1197,-0.10238,0.00176,290.17337,99981.07,2.45E-06,7082070.5,290.89084,0.14910968,2.06E-05
5/11/2018,P239,0.11895,-0.10368,0.00697,291.2342,99529.18,7.45E-06,7367949.5,291.35416,0.14844304,4.85E-05
5/12/2018,P239,0.11924,-0.10237,0.00228,291.6925,99358.28,1.28E-06,7425567.5,291.99194,0.14689898,3.41E-06
5/13/2018,P239,0.11906,-0.10249,0.004,290.59048,99872.84,4.59E-06,7130660,291.25635,0.14585927,1.17E-05
5/14/2018,P239,0.11926,-0.10286,-0.00074,289.467,99938.79,1.67E-06,6905042,290.3418,0.14505251,1.66E-06
5/15/2018,P239,0.12039,-0.10201,0.00383,289.1809,100007.29,5.41E-07,7096102.5,290.0256,0.14437301,5.05E-06
5/16/2018,P239,0.11895,-0.10407,-0.00336,288.85355,100192.78,8.08E-06,6998731.5,289.57983,0.14464615,8.50E-05
5/17/2018,P239,0.12045,-0.10277,0.00213,289.45023,100116.81,2.32E-06,5757895.5,289.87387,0.14506702,1.33E-05
5/18/2018,P239,0.12048,-0.10312,-0.00215,290.3108,99971.18,1.73E-06,7078500,290.6641,0.14422642,1.49E-05
5/19/2018,P239,0.12102,-0.10321,0.00028,290.1401,99884.87,6.05E-07,7186141.5,290.67563,0.14362063,6.44E-06
5/20/2018,P239,0.12103,-0.10266,0.00166,288.74576,99891.22,1.55E-06,7232880.5,289.73282,0.14309825,1.40E-05
5/21/2018,P239,0.12073,-0.10352,0.00645,289.285,99643.914,8.09E-06,7358627.5,289.67984,0.14323623,5.69E-05
5/22/2018,P239,0.12139,-0.10389,0.00491,289.5592,99608.664,1.69E-06,7655065.5,290.21237,0.1429185,1.79E-05
5/23/2018,P239,0.12113,-0.10325,0.00415,289.81253,99734.5,3.73E-06,7614897.5,290.15256,0.14289604,2.89E-05
5/24/2018,P239,0.12071,-0.10352,0.00148,289.49094,100013.625,2.26E-06,7375752.5,290.13498,0.1426026,2.51E-05
5/25/2018,P239,0.12026,-0.10356,0.00513,287.93448,100251.125,4.67E-05,6450067.5,288.94885,0.14647904,0.000411706
5/26/2018,P239,0.12081,-0.10343,0.00201,288.703,100265.72,7.77E-06,6994020,289.0431,0.15258376,0.000105468
5/27/2018,P239,0.12112,-0.10319,0.00141,290.96112,100005.56,3.47E-06,7049083.5,290.5461,0.15157358,8.02E-06
5/28/2018,P239,0.1207,-0.1033,0.00464,295.48013,99794.27,1.59E-06,7153030.5,294.26108,0.14829756,1.78E-07
5/29/2018,P239,0.1198,-0.10312,0.00747,296.71365,99465.09,1.90E-06,7104288.5,295.95358,0.14488374,8.40E-07
5/30/2018,P239,0.12097,-0.10419,0.0112,292.19742,99351.69,9.90E-07,7391150.5,293.45044,0.14272453,1.01E-05
5/31/2018,P239,0.12027,-0.10321,0.00906,288.54846,99745.63,1.84E-07,7337344.5,290.17673,0.14196616,2.75E-06
6/1/2018,P239,0.12031,-0.10282,0.00088,291.00735,100111.336,9.62E-07,7287170,291.0917,0.1412573,3.18E-06
6/2/2018,P239,0.1201,-0.10355,0.00099,296.40817,99977.6,5.43E-07,6997528.5,295.2331,0.13989142,1.08E-06
6/3/2018,P239,0.12159,-0.10385,-0.00128,298.54916,99686.96,1.24E-06,6851353.5,297.58496,0.13853174,5.87E-07
6/4/2018,P239,0.12071,-0.1037,0.00752,296.09433,99694.4,6.66E-07,7171604.5,296.43753,0.1377308,7.14E-07
6/5/2018,P239,0.12081,-0.10238,0.00414,291.9233,99705.914,4.23E-07,6736019.5,293.3912,0.1373745,7.32E-07
6/6/2018,P239,0.12138,-0.10527,0.00353,289.95468,99706.03,2.74E-07,7198664.5,291.46536,0.1373063,2.37E-06
6/7/2018,P239,0.12104,-0.10266,0.0023,290.59586,99916.84,1.17E-07,7369938,291.27695,0.1373365,1.03E-06
6/8/2018,P239,0.1216,-0.10368,-0.00302,291.62827,100142.9,2.25E-06,7395165.5,292.029,0.13719115,1.00E-06
6/9/2018,P239,0.12142,-0.10431,0.00181,292.5444,100178.555,5.93E-07,7374516,292.9969,0.13701077,4.91E-06
6/10/2018,P239,0.12168,-0.10215,0.00153,291.49612,100195.664,4.83E-07,6859642.5,292.11618,0.13695075,1.90E-06
6/11/2018,P239,0.12071,-0.1033,-0.00095,293.75613,99872.29,1.87E-07,6799896,293.71228,0.1367089,1.15E-06
6/12/2018,P239,0.12116,-0.1025,0.00147,296.98947,99476.59,1.44E-06,5997447.5,296.22934,0.13644588,7.69E-07
6/13/2018,P239,0.12227,-0.10359,-0.0003,296.6483,99399.23,8.55E-07,6832175.5,296.6492,0.13617314,5.34E-07
6/14/2018,P239,0.12054,-0.10383,0.00157,294.82596,99396.375,6.47E-07,6775320.5,295.52914,0.1360943,6.90E-06
6/15/2018,P239,0.1203,-0.10383,0.00276,292.71042,99253.375,1.46E-07,6799584.5,293.79184,0.1361276,1.81E-06
6/16/2018,P239,0.12129,-0.10322,0.006,292.2769,99110.875,1.71E-06,7192366.5,293.1304,0.13628802,1.71E-05
6/17/2018,P239,0.12134,-0.10412,0.00604,290.25717,99451.555,6.81E-06,7135814,291.62155,0.13698523,6.84E-05
6/18/2018,P239,0.12191,-0.10389,0.0015,293.19498,99985.664,1.69E-06,6651346.5,293.13998,0.13736285,6.87E-06
6/19/2018,P239,0.12176,-0.10376,-0.00127,294.2288,100034.9,1.53E-06,6761408.5,294.32092,0.13694088,5.20E-07
6/20/2018,P239,0.12236,-0.10309,0.00244,294.80835,99976.71,2.74E-07,6516490,294.995,0.13656919,7.80E-08
6/21/2018,P239,0.1221,-0.10354,-0.00185,294.2881,99963.164,4.56E-07,6676306.5,294.74982,0.1362754,1.13E-07
6/22/2018,P239,0.12148,-0.10335,0.00252,296.25778,99805.375,2.21E-06,6766308.5,296.03384,0.13604657,7.45E-09
6/23/2018,P239,0.12204,-0.10315,0.00023,299.00235,99329.055,1.26E-06,6916935.5,298.26773,0.13579683,2.49E-07
6/24/2018,P239,0.12169,-0.10359,0.0023,296.95856,99381.52,3.96E-07,7018149.5,297.52,0.13562371,3.03E-06
6/25/2018,P239,0.12246,-0.10402,-0.0003,294.87094,99792.1,7.08E-06,6904484,295.72107,0.1361872,6.09E-05
6/26/2018,P239,0.12247,-0.1035,-0.0021,294.5278,99818.4,1.94E-06,6840772.5,295.15298,0.13652085,1.40E-05
6/27/2018,P239,0.12291,-0.10385,-0.0007,293.86197,99815.945,9.13E-07,6863723.5,294.72836,0.1363408,2.43E-06
6/28/2018,P239,0.12286,-0.10433,-0.00032,293.08786,99837.59,4.57E-06,6774365.5,294.005,0.13650195,3.67E-05
6/29/2018,P239,0.12297,-0.10366,0.00214,294.0189,99737.46,1.77E-06,6498215.5,294.3517,0.13657336,1.67E-05
6/30/2018,P239,0.12253,-0.10444,-0.0043,297.25546,99585.21,6.85E-07,6649008.5,296.8038,0.1363139,1.81E-06
7/1/2018,P239,0.12322,-0.10363,-0.00346,296.6794,99803.02,6.37E-07,6598184,296.9432,0.13600804,3.49E-06
7/2/2018,P239,0.12259,-0.10407,0.00055,295.5369,99828.96,2.41E-06,6701969.5,296.12073,0.13599207,1.66E-05
